x_mm,y_mm,z_mm
6.700298714637756348e+01,6.600000000000000000e+01,7.400000000000000000e+01
6.700298714637756348e+01,6.600000000000000000e+01,7.500000000000000000e+01
6.700298714637756348e+01,6.600000000000000000e+01,7.600000000000000000e+01
6.700298714637756348e+01,6.600000000000000000e+01,7.700000000000000000e+01
6.700298714637756348e+01,6.600000000000000000e+01,7.800000000000000000e+01
6.700298714637756348e+01,6.600000000000000000e+01,7.900000000000000000e+01
6.700298714637756348e+01,6.600000000000000000e+01,8.000000000000000000e+01
6.700298714637756348e+01,6.600000000000000000e+01,8.100000000000000000e+01
6.700298714637756348e+01,6.600000000000000000e+01,8.200000000000000000e+01
6.700298714637756348e+01,6.600000000000000000e+01,8.300000000000000000e+01
6.700298714637756348e+01,6.600000000000000000e+01,8.400000000000000000e+01
6.700298714637756348e+01,6.600000000000000000e+01,8.500000000000000000e+01
6.700298714637756348e+01,6.600000000000000000e+01,8.600000000000000000e+01
6.700298714637756348e+01,6.600000000000000000e+01,8.700000000000000000e+01
6.700298714637756348e+01,6.600000000000000000e+01,8.800000000000000000e+01
6.700298714637756348e+01,6.600000000000000000e+01,8.900000000000000000e+01
6.700298714637756348e+01,6.700000000000000000e+01,7.200000000000000000e+01
6.700298714637756348e+01,6.700000000000000000e+01,7.300000000000000000e+01
6.700298714637756348e+01,6.700000000000000000e+01,7.400000000000000000e+01
6.700298714637756348e+01,6.700000000000000000e+01,7.500000000000000000e+01
6.700298714637756348e+01,6.700000000000000000e+01,7.600000000000000000e+01
6.700298714637756348e+01,6.700000000000000000e+01,7.700000000000000000e+01
6.700298714637756348e+01,6.700000000000000000e+01,7.800000000000000000e+01
6.700298714637756348e+01,6.700000000000000000e+01,7.900000000000000000e+01
6.700298714637756348e+01,6.700000000000000000e+01,8.000000000000000000e+01
6.700298714637756348e+01,6.700000000000000000e+01,8.100000000000000000e+01
6.700298714637756348e+01,6.700000000000000000e+01,8.200000000000000000e+01
6.700298714637756348e+01,6.700000000000000000e+01,8.300000000000000000e+01
6.700298714637756348e+01,6.700000000000000000e+01,8.400000000000000000e+01
6.700298714637756348e+01,6.700000000000000000e+01,8.500000000000000000e+01
6.700298714637756348e+01,6.700000000000000000e+01,8.600000000000000000e+01
6.700298714637756348e+01,6.700000000000000000e+01,8.700000000000000000e+01
6.700298714637756348e+01,6.700000000000000000e+01,8.800000000000000000e+01
6.700298714637756348e+01,6.700000000000000000e+01,8.900000000000000000e+01
6.700298714637756348e+01,6.800000000000000000e+01,7.200000000000000000e+01
6.700298714637756348e+01,6.800000000000000000e+01,7.300000000000000000e+01
6.700298714637756348e+01,6.800000000000000000e+01,7.400000000000000000e+01
6.700298714637756348e+01,6.800000000000000000e+01,7.500000000000000000e+01
6.700298714637756348e+01,6.800000000000000000e+01,7.600000000000000000e+01
6.700298714637756348e+01,6.800000000000000000e+01,7.700000000000000000e+01
6.700298714637756348e+01,6.800000000000000000e+01,7.800000000000000000e+01
6.700298714637756348e+01,6.800000000000000000e+01,7.900000000000000000e+01
6.700298714637756348e+01,6.800000000000000000e+01,8.000000000000000000e+01
6.700298714637756348e+01,6.800000000000000000e+01,8.100000000000000000e+01
6.700298714637756348e+01,6.800000000000000000e+01,8.200000000000000000e+01
6.700298714637756348e+01,6.800000000000000000e+01,8.300000000000000000e+01
6.700298714637756348e+01,6.800000000000000000e+01,8.400000000000000000e+01
6.700298714637756348e+01,6.800000000000000000e+01,8.500000000000000000e+01
6.700298714637756348e+01,6.800000000000000000e+01,8.600000000000000000e+01
6.700298714637756348e+01,6.800000000000000000e+01,8.700000000000000000e+01
6.700298714637756348e+01,6.800000000000000000e+01,8.800000000000000000e+01
6.700298714637756348e+01,6.800000000000000000e+01,8.900000000000000000e+01
6.700298714637756348e+01,6.900000000000000000e+01,7.200000000000000000e+01
6.700298714637756348e+01,6.900000000000000000e+01,7.300000000000000000e+01
6.700298714637756348e+01,6.900000000000000000e+01,7.400000000000000000e+01
6.700298714637756348e+01,6.900000000000000000e+01,7.500000000000000000e+01
6.700298714637756348e+01,6.900000000000000000e+01,7.600000000000000000e+01
6.700298714637756348e+01,6.900000000000000000e+01,7.700000000000000000e+01
6.700298714637756348e+01,6.900000000000000000e+01,7.800000000000000000e+01
6.700298714637756348e+01,6.900000000000000000e+01,7.900000000000000000e+01
6.700298714637756348e+01,6.900000000000000000e+01,8.000000000000000000e+01
6.700298714637756348e+01,6.900000000000000000e+01,8.100000000000000000e+01
6.700298714637756348e+01,6.900000000000000000e+01,8.200000000000000000e+01
6.700298714637756348e+01,6.900000000000000000e+01,8.300000000000000000e+01
6.700298714637756348e+01,6.900000000000000000e+01,8.400000000000000000e+01
6.700298714637756348e+01,6.900000000000000000e+01,8.500000000000000000e+01
6.700298714637756348e+01,6.900000000000000000e+01,8.600000000000000000e+01
6.700298714637756348e+01,6.900000000000000000e+01,8.700000000000000000e+01
6.700298714637756348e+01,6.900000000000000000e+01,8.800000000000000000e+01
6.700298714637756348e+01,6.900000000000000000e+01,8.900000000000000000e+01
6.700298714637756348e+01,7.000000000000000000e+01,7.200000000000000000e+01
6.700298714637756348e+01,7.000000000000000000e+01,7.300000000000000000e+01
6.700298714637756348e+01,7.000000000000000000e+01,7.400000000000000000e+01
6.700298714637756348e+01,7.000000000000000000e+01,7.500000000000000000e+01
6.700298714637756348e+01,7.000000000000000000e+01,7.600000000000000000e+01
6.700298714637756348e+01,7.000000000000000000e+01,7.700000000000000000e+01
6.700298714637756348e+01,7.000000000000000000e+01,7.800000000000000000e+01
6.700298714637756348e+01,7.000000000000000000e+01,7.900000000000000000e+01
6.700298714637756348e+01,7.000000000000000000e+01,8.000000000000000000e+01
6.700298714637756348e+01,7.000000000000000000e+01,8.100000000000000000e+01
6.700298714637756348e+01,7.000000000000000000e+01,8.200000000000000000e+01
6.700298714637756348e+01,7.000000000000000000e+01,8.300000000000000000e+01
6.700298714637756348e+01,7.000000000000000000e+01,8.400000000000000000e+01
6.700298714637756348e+01,7.000000000000000000e+01,8.500000000000000000e+01
6.700298714637756348e+01,7.000000000000000000e+01,8.600000000000000000e+01
6.700298714637756348e+01,7.000000000000000000e+01,8.700000000000000000e+01
6.700298714637756348e+01,7.000000000000000000e+01,8.800000000000000000e+01
6.700298714637756348e+01,7.100000000000000000e+01,7.200000000000000000e+01
6.700298714637756348e+01,7.100000000000000000e+01,7.300000000000000000e+01
6.700298714637756348e+01,7.100000000000000000e+01,7.400000000000000000e+01
6.700298714637756348e+01,7.100000000000000000e+01,7.500000000000000000e+01
6.700298714637756348e+01,7.100000000000000000e+01,7.600000000000000000e+01
6.700298714637756348e+01,7.100000000000000000e+01,7.700000000000000000e+01
6.700298714637756348e+01,7.100000000000000000e+01,7.800000000000000000e+01
6.700298714637756348e+01,7.100000000000000000e+01,7.900000000000000000e+01
6.700298714637756348e+01,7.100000000000000000e+01,8.000000000000000000e+01
6.700298714637756348e+01,7.100000000000000000e+01,8.100000000000000000e+01
6.700298714637756348e+01,7.100000000000000000e+01,8.200000000000000000e+01
6.700298714637756348e+01,7.100000000000000000e+01,8.300000000000000000e+01
6.700298714637756348e+01,7.100000000000000000e+01,8.400000000000000000e+01
6.700298714637756348e+01,7.100000000000000000e+01,8.500000000000000000e+01
6.700298714637756348e+01,7.100000000000000000e+01,8.600000000000000000e+01
6.700298714637756348e+01,7.100000000000000000e+01,8.700000000000000000e+01
6.700298714637756348e+01,7.100000000000000000e+01,8.800000000000000000e+01
6.700298714637756348e+01,7.200000000000000000e+01,7.200000000000000000e+01
6.700298714637756348e+01,7.200000000000000000e+01,7.300000000000000000e+01
6.700298714637756348e+01,7.200000000000000000e+01,7.400000000000000000e+01
6.700298714637756348e+01,7.200000000000000000e+01,7.500000000000000000e+01
6.700298714637756348e+01,7.200000000000000000e+01,7.600000000000000000e+01
6.700298714637756348e+01,7.200000000000000000e+01,7.700000000000000000e+01
6.700298714637756348e+01,7.200000000000000000e+01,7.800000000000000000e+01
6.700298714637756348e+01,7.200000000000000000e+01,7.900000000000000000e+01
6.700298714637756348e+01,7.200000000000000000e+01,8.000000000000000000e+01
6.700298714637756348e+01,7.200000000000000000e+01,8.100000000000000000e+01
6.700298714637756348e+01,7.200000000000000000e+01,8.200000000000000000e+01
6.700298714637756348e+01,7.200000000000000000e+01,8.300000000000000000e+01
6.700298714637756348e+01,7.200000000000000000e+01,8.400000000000000000e+01
6.700298714637756348e+01,7.200000000000000000e+01,8.500000000000000000e+01
6.700298714637756348e+01,7.200000000000000000e+01,8.600000000000000000e+01
6.700298714637756348e+01,7.200000000000000000e+01,8.700000000000000000e+01
6.700298714637756348e+01,7.200000000000000000e+01,8.800000000000000000e+01
6.700298714637756348e+01,7.300000000000000000e+01,7.300000000000000000e+01
6.700298714637756348e+01,7.300000000000000000e+01,7.400000000000000000e+01
6.700298714637756348e+01,7.300000000000000000e+01,7.500000000000000000e+01
6.700298714637756348e+01,7.300000000000000000e+01,7.600000000000000000e+01
6.700298714637756348e+01,7.300000000000000000e+01,7.700000000000000000e+01
6.700298714637756348e+01,7.300000000000000000e+01,7.800000000000000000e+01
6.700298714637756348e+01,7.300000000000000000e+01,7.900000000000000000e+01
6.700298714637756348e+01,7.300000000000000000e+01,8.000000000000000000e+01
6.700298714637756348e+01,7.300000000000000000e+01,8.100000000000000000e+01
6.700298714637756348e+01,7.300000000000000000e+01,8.200000000000000000e+01
6.700298714637756348e+01,7.300000000000000000e+01,8.300000000000000000e+01
6.700298714637756348e+01,7.300000000000000000e+01,8.400000000000000000e+01
6.700298714637756348e+01,7.300000000000000000e+01,8.500000000000000000e+01
6.700298714637756348e+01,7.300000000000000000e+01,8.600000000000000000e+01
6.700298714637756348e+01,7.300000000000000000e+01,8.700000000000000000e+01
6.700298714637756348e+01,7.300000000000000000e+01,8.800000000000000000e+01
6.700298714637756348e+01,7.400000000000000000e+01,7.300000000000000000e+01
6.700298714637756348e+01,7.400000000000000000e+01,7.400000000000000000e+01
6.700298714637756348e+01,7.400000000000000000e+01,7.500000000000000000e+01
6.700298714637756348e+01,7.400000000000000000e+01,7.600000000000000000e+01
6.700298714637756348e+01,7.400000000000000000e+01,7.700000000000000000e+01
6.700298714637756348e+01,7.400000000000000000e+01,7.800000000000000000e+01
6.700298714637756348e+01,7.400000000000000000e+01,7.900000000000000000e+01
6.700298714637756348e+01,7.400000000000000000e+01,8.000000000000000000e+01
6.700298714637756348e+01,7.400000000000000000e+01,8.100000000000000000e+01
6.800303173065185547e+01,7.400000000000000000e+01,8.150000000000000000e+01
6.800303173065185547e+01,7.350000000000000000e+01,8.200000000000000000e+01
6.800303173065185547e+01,7.400000000000000000e+01,8.250000000000000000e+01
6.700298714637756348e+01,7.400000000000000000e+01,8.300000000000000000e+01
6.700298714637756348e+01,7.400000000000000000e+01,8.400000000000000000e+01
6.700298714637756348e+01,7.400000000000000000e+01,8.500000000000000000e+01
6.700298714637756348e+01,7.400000000000000000e+01,8.600000000000000000e+01
6.700298714637756348e+01,7.400000000000000000e+01,8.700000000000000000e+01
6.700298714637756348e+01,7.400000000000000000e+01,8.800000000000000000e+01
6.700298714637756348e+01,7.400000000000000000e+01,8.900000000000000000e+01
6.700298714637756348e+01,7.500000000000000000e+01,7.300000000000000000e+01
6.700298714637756348e+01,7.500000000000000000e+01,7.400000000000000000e+01
6.700298714637756348e+01,7.500000000000000000e+01,7.500000000000000000e+01
6.700298714637756348e+01,7.500000000000000000e+01,7.600000000000000000e+01
6.700298714637756348e+01,7.500000000000000000e+01,7.700000000000000000e+01
6.700298714637756348e+01,7.500000000000000000e+01,7.800000000000000000e+01
6.700298714637756348e+01,7.500000000000000000e+01,7.900000000000000000e+01
6.800303173065185547e+01,7.500000000000000000e+01,7.950000000000000000e+01
6.800303173065185547e+01,7.450000000000000000e+01,8.000000000000000000e+01
6.800303173065185547e+01,7.450000000000000000e+01,8.100000000000000000e+01
6.800303173065185547e+01,7.450000000000000000e+01,8.300000000000000000e+01
6.800303173065185547e+01,7.500000000000000000e+01,8.350000000000000000e+01
6.700298714637756348e+01,7.500000000000000000e+01,8.400000000000000000e+01
6.700298714637756348e+01,7.500000000000000000e+01,8.500000000000000000e+01
6.700298714637756348e+01,7.500000000000000000e+01,8.600000000000000000e+01
6.700298714637756348e+01,7.500000000000000000e+01,8.700000000000000000e+01
6.700298714637756348e+01,7.500000000000000000e+01,8.800000000000000000e+01
6.700298714637756348e+01,7.500000000000000000e+01,8.900000000000000000e+01
6.700298714637756348e+01,7.600000000000000000e+01,7.400000000000000000e+01
6.700298714637756348e+01,7.600000000000000000e+01,7.500000000000000000e+01
6.700298714637756348e+01,7.600000000000000000e+01,7.600000000000000000e+01
6.700298714637756348e+01,7.600000000000000000e+01,7.700000000000000000e+01
6.700298714637756348e+01,7.600000000000000000e+01,7.800000000000000000e+01
6.700298714637756348e+01,7.600000000000000000e+01,7.900000000000000000e+01
6.800303173065185547e+01,7.600000000000000000e+01,7.950000000000000000e+01
6.700298714637756348e+01,7.600000000000000000e+01,8.400000000000000000e+01
6.800303173065185547e+01,7.600000000000000000e+01,8.350000000000000000e+01
6.700298714637756348e+01,7.600000000000000000e+01,8.500000000000000000e+01
6.700298714637756348e+01,7.600000000000000000e+01,8.600000000000000000e+01
6.700298714637756348e+01,7.600000000000000000e+01,8.700000000000000000e+01
6.700298714637756348e+01,7.600000000000000000e+01,8.800000000000000000e+01
6.700298714637756348e+01,7.600000000000000000e+01,8.900000000000000000e+01
6.700298714637756348e+01,7.600000000000000000e+01,9.000000000000000000e+01
6.700298714637756348e+01,7.700000000000000000e+01,7.400000000000000000e+01
6.700298714637756348e+01,7.700000000000000000e+01,7.500000000000000000e+01
6.700298714637756348e+01,7.700000000000000000e+01,7.600000000000000000e+01
6.700298714637756348e+01,7.700000000000000000e+01,7.700000000000000000e+01
6.700298714637756348e+01,7.700000000000000000e+01,7.800000000000000000e+01
6.800303173065185547e+01,7.700000000000000000e+01,7.850000000000000000e+01
6.800303173065185547e+01,7.650000000000000000e+01,7.900000000000000000e+01
6.800303173065185547e+01,7.650000000000000000e+01,8.400000000000000000e+01
6.800303173065185547e+01,7.700000000000000000e+01,8.450000000000000000e+01
6.700298714637756348e+01,7.700000000000000000e+01,8.500000000000000000e+01
6.700298714637756348e+01,7.700000000000000000e+01,8.600000000000000000e+01
6.700298714637756348e+01,7.700000000000000000e+01,8.700000000000000000e+01
6.700298714637756348e+01,7.700000000000000000e+01,8.800000000000000000e+01
6.700298714637756348e+01,7.700000000000000000e+01,8.900000000000000000e+01
6.700298714637756348e+01,7.700000000000000000e+01,9.000000000000000000e+01
6.700298714637756348e+01,7.800000000000000000e+01,7.400000000000000000e+01
